"COD_BARRIO";"TXT_BARRIO";"TXT_LOCALIDAD";"TXT_MUNICIPIO";"COD_LOCALIDAD"
1202;"1202. LA RIVERA II";"08. KENNEDY";"01. BOGOTA";8
1203;"1203. VEGAS DE SANTANA";"08. KENNEDY";"01. BOGOTA";8
1204;"1204. SANTA MONICA";"08. KENNEDY";"01. BOGOTA";8
1205;"1205. VILLA LILIANA";"08. KENNEDY";"01. BOGOTA";8
1206;"1206. EL CASTILLO";"08. KENNEDY";"01. BOGOTA";8
1207;"1207. SAN MARINO";"08. KENNEDY";"01. BOGOTA";8
1208;"1208. VILLAS DE KENNEDY";"08. KENNEDY";"01. BOGOTA";8
1209;"1209. ROSARIO III SECTOR";"08. KENNEDY";"01. BOGOTA";8
1210;"1210. URB.LA ALEJANDRA IV";"08. KENNEDY";"01. BOGOTA";8
1211;"1211. EL CARMEN";"09. FONTIBON";"01. BOGOTA";9
1212;"1212. GEOREFERENCIADO";"09. FONTIBON";"01. BOGOTA";9
1213;"1213. FLANDES";"09. FONTIBON";"01. BOGOTA";9
1214;"1214. LA DULZURA";"09. FONTIBON";"01. BOGOTA";9
1215;"1215. FERROCAJA";"09. FONTIBON";"01. BOGOTA";9
1216;"1216. ATAHUALPA";"09. FONTIBON";"01. BOGOTA";9
1217;"1217. BELEN";"09. FONTIBON";"01. BOGOTA";9
1218;"1218. CENTRO FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1219;"1219. EL JORDAN";"09. FONTIBON";"01. BOGOTA";9
1220;"1220. EL PEDREGAL";"09. FONTIBON";"01. BOGOTA";9
1221;"1221. EL RUBI";"09. FONTIBON";"01. BOGOTA";9
1222;"1222. EL TAPETE";"09. FONTIBON";"01. BOGOTA";9
1223;"1223. JERICO";"09. FONTIBON";"01. BOGOTA";9
1224;"1224. LA CABA\A";"09. FONTIBON";"01. BOGOTA";9
1225;"1225. LA ESTACION";"09. FONTIBON";"01. BOGOTA";9
1226;"1226. LA LAGUNA";"09. FONTIBON";"01. BOGOTA";9
1227;"1227. LA PERLA";"09. FONTIBON";"01. BOGOTA";9
1228;"1228. LAS BRISAS";"09. FONTIBON";"01. BOGOTA";9
1229;"1229. GEOREFERENCIADO";"09. FONTIBON";"01. BOGOTA";9
1230;"1230. PALESTINA";"09. FONTIBON";"01. BOGOTA";9
1231;"1231. PUERTA DE TEJA";"09. FONTIBON";"01. BOGOTA";9
1232;"1232. RINCON SANTO";"09. FONTIBON";"01. BOGOTA";9
1233;"1233. SAN JOSE DE FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1234;"1234. SAN PABLO";"09. FONTIBON";"01. BOGOTA";9
1235;"1235. SANTA CECILIA";"09. FONTIBON";"01. BOGOTA";9
1236;"1236. VALLE VERDE";"09. FONTIBON";"01. BOGOTA";9
1237;"1237. VERACRUZ";"09. FONTIBON";"01. BOGOTA";9
1238;"1238. VILLA BEATRIZ";"09. FONTIBON";"01. BOGOTA";9
1239;"1239. VILLEMAR";"09. FONTIBON";"01. BOGOTA";9
1240;"1240. BATAVIA";"09. FONTIBON";"01. BOGOTA";9
1241;"1241. GEOREFERENCIADO";"09. FONTIBON";"01. BOGOTA";9
1242;"1242. BOHIOS DE HUNZA";"09. FONTIBON";"01. BOGOTA";9
1243;"1243. BOSTON";"09. FONTIBON";"01. BOGOTA";9
1244;"1244. CAPELLANIA";"09. FONTIBON";"01. BOGOTA";9
1245;"1245. COFRADIA";"09. FONTIBON";"01. BOGOTA";9
1246;"1246. CONJ.RESD. MODELIA";"09. FONTIBON";"01. BOGOTA";9
1247;"1247. AEROPUERTO EL DORADO";"09. FONTIBON";"01. BOGOTA";9
1248;"1248. EL CHIRCAL";"09. FONTIBON";"01. BOGOTA";9
1249;"1249. EL CORTIJO FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1250;"1250. EL GUADUAL";"09. FONTIBON";"01. BOGOTA";9
1251;"1251. EL PEDREGAL FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1252;"1252. EL PORTAL";"09. FONTIBON";"01. BOGOTA";9
1253;"1253. FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1254;"1254. FONTIBON LA ESTACION";"09. FONTIBON";"01. BOGOTA";9
1255;"1255. GRANJAS DE TECHO";"09. FONTIBON";"01. BOGOTA";9
1256;"1256. HACIENDA SANTA ISABEL";"09. FONTIBON";"01. BOGOTA";9
1257;"1257. INDUSTRIAL MONTEVIDEO";"09. FONTIBON";"01. BOGOTA";9
1258;"1258. LA ALDEA";"09. FONTIBON";"01. BOGOTA";9
1259;"1259. LA GIRALDA";"09. FONTIBON";"01. BOGOTA";9
1260;"1260. LAS FLORES(FONTIBON)";"09. FONTIBON";"01. BOGOTA";9
1261;"1261. MODELIA";"09. FONTIBON";"01. BOGOTA";9
1262;"1262. MONTEVIDEO";"09. FONTIBON";"01. BOGOTA";9
1263;"1263. MORALIA FONTIBON";"09. FONTIBON";"01. BOGOTA";9
1264;"1264. PUENTE GRANDE";"09. FONTIBON";"01. BOGOTA";9
1265;"1265. RINCON DE MODELIA";"09. FONTIBON";"01. BOGOTA";9
1266;"1266. SALAMANCA";"09. FONTIBON";"01. BOGOTA";9
1267;"1267. LA ROSITA";"09. FONTIBON";"01. BOGOTA";9
1268;"1268. SANTANDER(FONTIBON)";"09. FONTIBON";"01. BOGOTA";9
1269;"1269. SANTIAGO";"09. FONTIBON";"01. BOGOTA";9
1270;"1270. SATURNO";"09. FONTIBON";"01. BOGOTA";9
1271;"1271. SAUZALITO (CIUDAD SALITRE)";"09. FONTIBON";"01. BOGOTA";9
1272;"1272. TARRAGONA";"09. FONTIBON";"01. BOGOTA";9
1273;"1273. TERMINAL DE TRANSPORTE";"09. FONTIBON";"01. BOGOTA";9
1274;"1274. SAN JOSE";"09. FONTIBON";"01. BOGOTA";9
1275;"1275. URB. SAN ANTONIO";"09. FONTIBON";"01. BOGOTA";9
1276;"1276. VERSALLES";"09. FONTIBON";"01. BOGOTA";9
1277;"1277. VILLA BLANCA";"09. FONTIBON";"01. BOGOTA";9
1278;"1278. VILLA CARMENZA";"09. FONTIBON";"01. BOGOTA";9
1279;"1279. VILLA DEL MAR";"09. FONTIBON";"01. BOGOTA";9
1280;"1280. ZONA INDUSTRIAL EL DORADO";"09. FONTIBON";"01. BOGOTA";9
1281;"1281. LA ESPERANZA";"09. FONTIBON";"01. BOGOTA";9
1282;"1282. LA ESPERANZA OCCIDENTAL";"09. FONTIBON";"01. BOGOTA";9
1283;"1283. GEOREFERENCIADO";"09. FONTIBON";"01. BOGOTA";9
1284;"1284. COSTA BELLA";"09. FONTIBON";"01. BOGOTA";9
1285;"1285. DORADO";"09. FONTIBON";"01. BOGOTA";9
1286;"1286. GEOREFERENCIADO";"09. FONTIBON";"01. BOGOTA";9
1287;"1287. LOS BOHIOS DE HUNZA";"09. FONTIBON";"01. BOGOTA";9
1288;"1288. ORTEZAL";"09. FONTIBON";"01. BOGOTA";9
1289;"1289. BAHIA SOLANO";"09. FONTIBON";"01. BOGOTA";9
1290;"1290. EL PARAISO";"09. FONTIBON";"01. BOGOTA";9
1291;"1291. FLCIA PTE GRANDE";"09. FONTIBON";"01. BOGOTA";9
1292;"1292. KASANDRA";"09. FONTIBON";"01. BOGOTA";9
1293;"1293. LA SELFITA";"09. FONTIBON";"01. BOGOTA";9
1294;"1294. PARAISO BAVARIA";"09. FONTIBON";"01. BOGOTA";9
1295;"1295. SAN PEDRO";"09. FONTIBON";"01. BOGOTA";9
1296;"1296. SELVA DORADA";"09. FONTIBON";"01. BOGOTA";9
1297;"1297. CAMINO SALAZAR";"09. FONTIBON";"01. BOGOTA";9
1298;"1298. EL REFUGIO";"09. FONTIBON";"01. BOGOTA";9
1299;"1299. LA ZELFITA";"09. FONTIBON";"01. BOGOTA";9
1300;"1300. PRADOS DE LA ALAMEDA";"09. FONTIBON";"01. BOGOTA";9
1301;"1301. EL CORTIJO";"09. FONTIBON";"01. BOGOTA";9
1302;"1302. ARABIA";"09. FONTIBON";"01. BOGOTA";9
1303;"1303. SANTANDER";"09. FONTIBON";"01. BOGOTA";9
1304;"1304. SAUZALITO";"09. FONTIBON";"01. BOGOTA";9
1305;"1305. MAYORCA";"09. FONTIBON";"01. BOGOTA";9
1306;"1306. LAS FLORES";"09. FONTIBON";"01. BOGOTA";9
1307;"1307. ALAMEDA";"09. FONTIBON";"01. BOGOTA";9
1308;"1308. MODELIA OCCIDENTAL";"09. FONTIBON";"01. BOGOTA";9
1309;"1309. SANTA ANA";"09. FONTIBON";"01. BOGOTA";9
1310;"1310. GUADUAL";"09. FONTIBON";"01. BOGOTA";9
1311;"1311. CARLOS LLERAS RESTREPO";"09. FONTIBON";"01. BOGOTA";9
1312;"1312. MORABIA";"09. FONTIBON";"01. BOGOTA";9
1313;"1313. VILLA ANDREA";"09. FONTIBON";"01. BOGOTA";9
1314;"1314. BOSQUES DE MODELIA";"09. FONTIBON";"01. BOGOTA";9
1315;"1315. VILLA LILIANA";"09. FONTIBON";"01. BOGOTA";9
1316;"1316. PUEBLO VIEJO";"09. FONTIBON";"01. BOGOTA";9
1317;"1317. EL SALITRE";"10. ENGATIVA";"01. BOGOTA";10
1318;"1318. EL BOGOTANO";"10. ENGATIVA";"01. BOGOTA";10
1319;"1319. EL MUELLE";"10. ENGATIVA";"01. BOGOTA";10
1320;"1320. LOS LAURELES";"10. ENGATIVA";"01. BOGOTA";10
1321;"1321. SAN ANTONIO";"10. ENGATIVA";"01. BOGOTA";10
1322;"1322. VILLA EL DORADO NORTE";"10. ENGATIVA";"01. BOGOTA";10
1323;"1323. VILLA GLADYS";"10. ENGATIVA";"01. BOGOTA";10
1324;"1324. EL DORADO SAN JOAQUIN";"10. ENGATIVA";"01. BOGOTA";10
1325;"1325. EL REAL";"10. ENGATIVA";"01. BOGOTA";10
1326;"1326. GARCES NAVAS";"10. ENGATIVA";"01. BOGOTA";10
1327;"1327. LA GRANJA";"10. ENGATIVA";"01. BOGOTA";10
1328;"1328. LOS CAMPOS";"10. ENGATIVA";"01. BOGOTA";10
1329;"1329. LOS CEREZOS";"10. ENGATIVA";"01. BOGOTA";10
1330;"1330. PALO BLANCO";"10. ENGATIVA";"01. BOGOTA";10
1331;"1331. PARIS";"10. ENGATIVA";"01. BOGOTA";10
1332;"1332. PARIS GAITAN";"10. ENGATIVA";"01. BOGOTA";10
1333;"1333. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1334;"1334. SAN IGNACIO";"10. ENGATIVA";"01. BOGOTA";10
1335;"1335. VERACRUZ";"10. ENGATIVA";"01. BOGOTA";10
1336;"1336. ACAPULCO";"10. ENGATIVA";"01. BOGOTA";10
1337;"1337. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1338;"1338. AGUAS CLARAS";"10. ENGATIVA";"01. BOGOTA";10
1339;"1339. ALAMOS";"10. ENGATIVA";"01. BOGOTA";10
1340;"1340. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1341;"1341. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1342;"1342. ALAMOS NORTE";"10. ENGATIVA";"01. BOGOTA";10
1343;"1343. ANDALUCIA";"10. ENGATIVA";"01. BOGOTA";10
1344;"1344. AZAHARES";"10. ENGATIVA";"01. BOGOTA";10
1345;"1345. BACHUE";"10. ENGATIVA";"01. BOGOTA";10
1346;"1346. BELLA VISTA OCCIDENTAL";"10. ENGATIVA";"01. BOGOTA";10
1347;"1347. BOCHICA II SECTOR";"10. ENGATIVA";"01. BOGOTA";10
1348;"1348. BOLIVIA";"10. ENGATIVA";"01. BOGOTA";10
1349;"1349. BONANZA";"10. ENGATIVA";"01. BOGOTA";10
1350;"1350. BOSQUE POPULAR";"10. ENGATIVA";"01. BOGOTA";10
1351;"1351. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1352;"1352. BOYACA REAL";"10. ENGATIVA";"01. BOGOTA";10
1353;"1353. CENTRO ADM.AVIANCA";"10. ENGATIVA";"01. BOGOTA";10
1354;"1354. CEREZOS";"10. ENGATIVA";"01. BOGOTA";10
1355;"1355. EL CARMELO";"10. ENGATIVA";"01. BOGOTA";10
1356;"1356. EL CORTIJO NORTE";"10. ENGATIVA";"01. BOGOTA";10
1357;"1357. EL GUALI";"10. ENGATIVA";"01. BOGOTA";10
1358;"1358. EL LAUREL";"10. ENGATIVA";"01. BOGOTA";10
1359;"1359. EL LUJAN";"10. ENGATIVA";"01. BOGOTA";10
1360;"1360. EL MORISCO";"10. ENGATIVA";"01. BOGOTA";10
1361;"1361. EL PASEO";"10. ENGATIVA";"01. BOGOTA";10
1362;"1362. EL PINAR";"10. ENGATIVA";"01. BOGOTA";10
1363;"1363. EL RINCON";"10. ENGATIVA";"01. BOGOTA";10
1364;"1364. EL TREBOL";"10. ENGATIVA";"01. BOGOTA";10
1365;"1365. ENGATIVA";"10. ENGATIVA";"01. BOGOTA";10
1366;"1366. ESTRADA";"10. ENGATIVA";"01. BOGOTA";10
1367;"1367. FLORENCIA";"10. ENGATIVA";"01. BOGOTA";10
1368;"1368. FLORIDA BLANCA";"10. ENGATIVA";"01. BOGOTA";10
1369;"1369. GRANJAS EL DORADO";"10. ENGATIVA";"01. BOGOTA";10
1370;"1370. JARDIN BOTANICO";"10. ENGATIVA";"01. BOGOTA";10
1371;"1371. LA ALMERIA";"10. ENGATIVA";"01. BOGOTA";10
1372;"1372. LA CABA\A";"10. ENGATIVA";"01. BOGOTA";10
1373;"1373. LA CLARITA";"10. ENGATIVA";"01. BOGOTA";10
1374;"1374. LA ESPA\OLA";"10. ENGATIVA";"01. BOGOTA";10
1375;"1375. LA EUROPA";"10. ENGATIVA";"01. BOGOTA";10
1376;"1376. LA ISABELA";"10. ENGATIVA";"01. BOGOTA";10
1377;"1377. LA PALESTINA";"10. ENGATIVA";"01. BOGOTA";10
1378;"1378. LA PRIMAVERA NORTE";"10. ENGATIVA";"01. BOGOTA";10
1379;"1379. LA SERENA";"10. ENGATIVA";"01. BOGOTA";10
1380;"1380. LA SOLEDAD NORTE";"10. ENGATIVA";"01. BOGOTA";10
1381;"1381. LA VIRGINIA";"10. ENGATIVA";"01. BOGOTA";10
1382;"1382. LAS FERIAS";"10. ENGATIVA";"01. BOGOTA";10
1383;"1383. LAS MERCEDES";"10. ENGATIVA";"01. BOGOTA";10
1384;"1384. LAS PALMAS";"10. ENGATIVA";"01. BOGOTA";10
1385;"1385. LORENA";"10. ENGATIVA";"01. BOGOTA";10
1386;"1386. LOS ANGELES";"10. ENGATIVA";"01. BOGOTA";10
1387;"1387. LOS LAGOS";"10. ENGATIVA";"01. BOGOTA";10
1388;"1388. LOS MONJES";"10. ENGATIVA";"01. BOGOTA";10
1389;"1389. LOS PINOS";"10. ENGATIVA";"01. BOGOTA";10
1390;"1390. MARATU";"10. ENGATIVA";"01. BOGOTA";10
1391;"1391. MARCELA";"10. ENGATIVA";"01. BOGOTA";10
1392;"1392. MEISSEN NORTE";"10. ENGATIVA";"01. BOGOTA";10
1393;"1393. MINUTO DE DIOS";"10. ENGATIVA";"01. BOGOTA";10
1394;"1394. MOLINOS DE VIENTO";"10. ENGATIVA";"01. BOGOTA";10
1395;"1395. MORISCO I";"10. ENGATIVA";"01. BOGOTA";10
1396;"1396. NORMANDIA";"10. ENGATIVA";"01. BOGOTA";10
1397;"1397. NUEVO MONTERREY";"10. ENGATIVA";"01. BOGOTA";10
1398;"1398. QUINTAS";"10. ENGATIVA";"01. BOGOTA";10
1399;"1399. REAL";"10. ENGATIVA";"01. BOGOTA";10
1400;"1400. REFUGIO NORTE";"10. ENGATIVA";"01. BOGOTA";10
1401;"1401. SALINAS";"10. ENGATIVA";"01. BOGOTA";10
1402;"1402. SAN CAYETANO";"10. ENGATIVA";"01. BOGOTA";10
1403;"1403. SAN JOAQUIN";"10. ENGATIVA";"01. BOGOTA";10
1404;"1404. SAN JOAQUIN II";"10. ENGATIVA";"01. BOGOTA";10
1405;"1405. SAN JOSE DE LAS GRANJAS";"10. ENGATIVA";"01. BOGOTA";10
1406;"1406. SAN MARCOS";"10. ENGATIVA";"01. BOGOTA";10
1407;"1407. SANTA CECILIA";"10. ENGATIVA";"01. BOGOTA";10
1408;"1408. SANTA HELENITA";"10. ENGATIVA";"01. BOGOTA";10
1409;"1409. SANTA MARIA DEL LAGO";"10. ENGATIVA";"01. BOGOTA";10
1410;"1410. SANTA ROSA";"10. ENGATIVA";"01. BOGOTA";10
1411;"1411. SANTA ROSITA";"10. ENGATIVA";"01. BOGOTA";10
1412;"1412. SIDAUTO";"10. ENGATIVA";"01. BOGOTA";10
1413;"1413. TABORA";"10. ENGATIVA";"01. BOGOTA";10
1414;"1414. TISQUESUSA";"10. ENGATIVA";"01. BOGOTA";10
1415;"1415. VILLA AMALIA";"10. ENGATIVA";"01. BOGOTA";10
1416;"1416. VILLA CAROLINA";"10. ENGATIVA";"01. BOGOTA";10
1417;"1417. VILLAS DE GRANADA";"10. ENGATIVA";"01. BOGOTA";10
1418;"1418. VILLA EL MADRIGAL";"10. ENGATIVA";"01. BOGOTA";10
1419;"1419. VILLA LUZ";"10. ENGATIVA";"01. BOGOTA";10
1420;"1420. LA ESTRADA";"10. ENGATIVA";"01. BOGOTA";10
1421;"1421. ESTRADITA";"10. ENGATIVA";"01. BOGOTA";10
1422;"1422. NORMANDIA OCCIDENTAL";"10. ENGATIVA";"01. BOGOTA";10
1423;"1423. GAITAN PARIS";"10. ENGATIVA";"01. BOGOTA";10
1424;"1424. FERIAS OCCIDENTAL";"10. ENGATIVA";"01. BOGOTA";10
1425;"1425. LA RELIQUIA";"10. ENGATIVA";"01. BOGOTA";10
1426;"1426. ALQUERIA";"10. ENGATIVA";"01. BOGOTA";10
1427;"1427. QUIRIGUA";"10. ENGATIVA";"01. BOGOTA";10
1428;"1428. LA FLORIDA";"10. ENGATIVA";"01. BOGOTA";10
1429;"1429. BOCHICA";"10. ENGATIVA";"01. BOGOTA";10
1430;"1430. ZARZAMORA";"10. ENGATIVA";"01. BOGOTA";10
1431;"1431. ZARZAMORA CAFAM";"10. ENGATIVA";"01. BOGOTA";10
1432;"1432. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1433;"1433. LA CONSOLACION";"10. ENGATIVA";"01. BOGOTA";10
1434;"1434. CIUDADELA COLSUBSIDIO";"10. ENGATIVA";"01. BOGOTA";10
1435;"1435. LA PERLA DE ENGATIVA";"10. ENGATIVA";"01. BOGOTA";10
1436;"1436. BOSQUES DE GRANADA";"10. ENGATIVA";"01. BOGOTA";10
1437;"1437. LA ALAMEDA";"10. ENGATIVA";"01. BOGOTA";10
1438;"1438. VILLA CONSTANZA";"10. ENGATIVA";"01. BOGOTA";10
1439;"1439. DANUBIO";"10. ENGATIVA";"01. BOGOTA";10
1440;"1440. LA FAENA";"10. ENGATIVA";"01. BOGOTA";10
1441;"1441. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1442;"1442. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1443;"1443. LAUREL SABAN DORAD SEC I";"10. ENGATIVA";"01. BOGOTA";10
1444;"1444. STA LIBRADA";"10. ENGATIVA";"01. BOGOTA";10
1445;"1445. LINTERAMA";"10. ENGATIVA";"01. BOGOTA";10
1446;"1446. LA MARCELA";"10. ENGATIVA";"01. BOGOTA";10
1447;"1447. LUIS MARIA FERNANDEZ";"10. ENGATIVA";"01. BOGOTA";10
1448;"1448. LUIS C GALAN SARMIENTO";"10. ENGATIVA";"01. BOGOTA";10
1449;"1449. MARANDU";"10. ENGATIVA";"01. BOGOTA";10
1450;"1450. BOSQUES DE MARIANA ETAPA I";"10. ENGATIVA";"01. BOGOTA";10
1451;"1451. BOSQUES DE MARIANA ETAPA II";"10. ENGATIVA";"01. BOGOTA";10
1452;"1452. BOSQUES DE MARIANA ETAPA III";"10. ENGATIVA";"01. BOGOTA";10
1453;"1453. EL MIRADOR";"10. ENGATIVA";"01. BOGOTA";10
1454;"1454. CIUDAD MONACO";"10. ENGATIVA";"01. BOGOTA";10
1455;"1455. PUERTO AMOR";"10. ENGATIVA";"01. BOGOTA";10
1456;"1456. PALMAR SEC I";"10. ENGATIVA";"01. BOGOTA";10
1457;"1457. PALMAR SEC II";"10. ENGATIVA";"01. BOGOTA";10
1458;"1458. PALMAR SEC III";"10. ENGATIVA";"01. BOGOTA";10
1459;"1459. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1460;"1460. LA PIRAMIDE";"10. ENGATIVA";"01. BOGOTA";10
1461;"1461. VILLA SAGRARIO";"10. ENGATIVA";"01. BOGOTA";10
1462;"1462. SAN BASILIO";"10. ENGATIVA";"01. BOGOTA";10
1463;"1463. VILLA TERESITA";"10. ENGATIVA";"01. BOGOTA";10
1464;"1464. TORTIGUA I";"10. ENGATIVA";"01. BOGOTA";10
1465;"1465. VILLA CLAVER SEC I";"10. ENGATIVA";"01. BOGOTA";10
1466;"1466. VILLA CLAVER SEC II";"10. ENGATIVA";"01. BOGOTA";10
1467;"1467. LOS CENTAUROS";"10. ENGATIVA";"01. BOGOTA";10
1468;"1468. SABANAS DEL DORADO";"10. ENGATIVA";"01. BOGOTA";10
1469;"1469. EL VERDUN";"10. ENGATIVA";"01. BOGOTA";10
1470;"1470. VILLA DORADO SAM";"10. ENGATIVA";"01. BOGOTA";10
1471;"1471. VILLAS DORADO";"10. ENGATIVA";"01. BOGOTA";10
1472;"1472. LA RIVIERA";"10. ENGATIVA";"01. BOGOTA";10
1473;"1473. VILLA MARY";"10. ENGATIVA";"01. BOGOTA";10
1474;"1474. VILLA SANDRA";"10. ENGATIVA";"01. BOGOTA";10
1475;"1475. VILLA DEL MAR";"10. ENGATIVA";"01. BOGOTA";10
1476;"1476. EL MIRADOR II";"10. ENGATIVA";"01. BOGOTA";10
1477;"1477. EL PORVENIR";"10. ENGATIVA";"01. BOGOTA";10
1478;"1478. QUINTAS DE STA BARBARA";"10. ENGATIVA";"01. BOGOTA";10
1479;"1479. GEOREFERENCIADO";"10. ENGATIVA";"01. BOGOTA";10
1480;"1480. VILLAS DEL DORADO";"10. ENGATIVA";"01. BOGOTA";10
1481;"1481. VILLA DE MADRIGAL";"10. ENGATIVA";"01. BOGOTA";10
1482;"1482. LA PRIMAVERA";"10. ENGATIVA";"01. BOGOTA";10
1483;"1483. BOYACA";"10. ENGATIVA";"01. BOGOTA";10
1484;"1484. LAS PALMERAS";"10. ENGATIVA";"01. BOGOTA";10
1485;"1485. PRIMAVERA NORTE";"10. ENGATIVA";"01. BOGOTA";10
1486;"1486. LA ESPERANZA";"10. ENGATIVA";"01. BOGOTA";10
1487;"1487. VIÐA DEL MAR";"10. ENGATIVA";"01. BOGOTA";10
1488;"1488. LA PALMERA";"10. ENGATIVA";"01. BOGOTA";10
1489;"1489. EL ENCANTO";"10. ENGATIVA";"01. BOGOTA";10
1490;"1490. ZONA INDUSTRIAL EL DORADO";"10. ENGATIVA";"01. BOGOTA";10
1491;"1491. EL REFUGIO";"10. ENGATIVA";"01. BOGOTA";10
1492;"1492. EL CORTIJO";"10. ENGATIVA";"01. BOGOTA";10
1493;"1493. VILLA CRISTINA";"10. ENGATIVA";"01. BOGOTA";10
1494;"1494. BOSQUES DE MARIANA";"10. ENGATIVA";"01. BOGOTA";10
1495;"1495. PLAZUELAS DEL VIRREY";"10. ENGATIVA";"01. BOGOTA";10
1496;"1496. BELLAVISTA OCCIDENTAL";"10. ENGATIVA";"01. BOGOTA";10
1497;"1497. LAS FERIAS OCCIDENTAL";"10. ENGATIVA";"01. BOGOTA";10
1498;"1498. METROPOLIS";"10. ENGATIVA";"01. BOGOTA";10
1499;"1499. LA PAZ";"10. ENGATIVA";"01. BOGOTA";10
1500;"1500. PUERTA EL SOL";"10. ENGATIVA";"01. BOGOTA";10
1501;"1501. SAN JOSE OBRERO";"10. ENGATIVA";"01. BOGOTA";10
1502;"1502. SANTA LUCIA NORTE";"10. ENGATIVA";"01. BOGOTA";10
1503;"1503. SAN JOSE CENTRO";"10. ENGATIVA";"01. BOGOTA";10
1504;"1504. SANTA LIBRADA";"10. ENGATIVA";"01. BOGOTA";10
1505;"1505. VILLAS DEL SAGRARIO";"10. ENGATIVA";"01. BOGOTA";10
1506;"1506. EL CEDRO";"10. ENGATIVA";"01. BOGOTA";10
1507;"1507. NUEVO MILENIO";"10. ENGATIVA";"01. BOGOTA";10
1508;"1508. PORTAL DEL RIO";"10. ENGATIVA";"01. BOGOTA";10
1509;"1509. PORTAL DE ALAMOS";"10. ENGATIVA";"01. BOGOTA";10
1510;"1510. EL PORTAL DE LOS AYUELOS";"10. ENGATIVA";"01. BOGOTA";10
1511;"1511. PORTAL DE SANTAFE";"10. ENGATIVA";"01. BOGOTA";10
1512;"1512. ALAMEDA DE VILLALUZ";"10. ENGATIVA";"01. BOGOTA";10
1513;"1513. URB LA HERRADURA";"11. SUBA";"01. BOGOTA";11
1514;"1514. MIRAFLORES";"11. SUBA";"01. BOGOTA";11
1515;"1515. NARANJOS ALTOS";"11. SUBA";"01. BOGOTA";11
1516;"1516. PRADO PINZON";"11. SUBA";"01. BOGOTA";11
1517;"1517. PRADO SUR";"11. SUBA";"01. BOGOTA";11
1518;"1518. PRADO VERANIEGO";"11. SUBA";"01. BOGOTA";11
1519;"1519. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1520;"1520. RINCON FINCA EL CARMEN";"11. SUBA";"01. BOGOTA";11
1521;"1521. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1522;"1522. SAN FRANCISCO";"11. SUBA";"01. BOGOTA";11
1523;"1523. SAN JORGE";"11. SUBA";"01. BOGOTA";11
1524;"1524. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1525;"1525. SAN VICENTE";"11. SUBA";"01. BOGOTA";11
1526;"1526. SANTA ISABEL";"11. SUBA";"01. BOGOTA";11
1527;"1527. VILLA ELISA";"11. SUBA";"01. BOGOTA";11
1528;"1528. VISTA BELLA";"11. SUBA";"01. BOGOTA";11
1529;"1529. ALMONACID";"11. SUBA";"01. BOGOTA";11
1530;"1530. ALTO DE LA TOMA";"11. SUBA";"01. BOGOTA";11
1531;"1531. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1532;"1532. CASABLANCA";"11. SUBA";"01. BOGOTA";11
1533;"1533. CIUDAD JARDIN";"11. SUBA";"01. BOGOTA";11
1534;"1534. COSTA RICA";"11. SUBA";"01. BOGOTA";11
1535;"1535. EL ARENAL";"11. SUBA";"01. BOGOTA";11
1536;"1536. EL CARMEN";"11. SUBA";"01. BOGOTA";11
1537;"1537. EL CEREZO(EL RUBI)";"11. SUBA";"01. BOGOTA";11
1538;"1538. EL JAPON";"11. SUBA";"01. BOGOTA";11
1539;"1539. EL MORTI\O";"11. SUBA";"01. BOGOTA";11
1540;"1540. EL RINCON";"11. SUBA";"01. BOGOTA";11
1541;"1541. EL RUBY";"11. SUBA";"01. BOGOTA";11
1542;"1542. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1543;"1543. EL SALITRE PARTE ALTA";"11. SUBA";"01. BOGOTA";11
1544;"1544. EL TRIANGULO EL RINCON";"11. SUBA";"01. BOGOTA";11
1545;"1545. GRANADA NORTE";"11. SUBA";"01. BOGOTA";11
1546;"1546. GRANJAS DE NAMUR";"11. SUBA";"01. BOGOTA";11
1547;"1547. GUILLERMO NU\EZ";"11. SUBA";"01. BOGOTA";11
1548;"1548. GEOREFERENCIADO";"11. SUBA";"01. BOGOTA";11
1549;"1549. LA AGUADITA";"11. SUBA";"01. BOGOTA";11
1550;"1550. LA ALAMEDA";"11. SUBA";"01. BOGOTA";11
